customer_id,tenure,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_revenue,gender,age,married,kidhome,teenhome,income,churn
1470,71,863,95113,37.333851,-121.891147,1,1,1,1,1,22.0,1,1,1,1,1,1,0,2,1,89.85,6293.45,9088.14,0,69,0,1,1,56337.0,0
1471,71,23,92801,33.844983,-117.952151,1,1,1,1,1,69.0,1,1,0,1,0,0,1,2,0,65.15,4681.75,7561.78,1,29,1,0,1,51651.0,1
1472,22,548,90802,33.752524,-118.210737,4,1,0,1,2,42.0,0,0,0,0,0,0,1,0,1,69.7,1490.4,1837.34,1,22,0,1,0,36075.0,1
1473,12,405,90710,33.798266,-118.300237,0,1,0,1,2,27.0,0,0,1,0,1,1,1,0,0,96.0,1062.1,1368.58,0,46,0,0,1,60504.0,0
1474,68,366,95442,38.368744,-122.522642,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.95,1303.25,2646.25,1,47,1,1,1,51148.0,0
1475,2,26,92305,34.1678,-116.86433,0,1,0,1,0,76.0,1,0,1,0,0,0,1,0,0,53.45,119.5,144.68,1,30,0,1,0,34596.0,0
1476,29,866,94579,37.687264,-122.15728,3,1,1,1,1,22.0,1,1,0,0,0,0,1,2,0,58.55,1718.95,1943.37,0,68,0,0,0,15315.0,1
1477,7,1046,94596,37.900662,-122.052782,0,0,0,1,1,19.0,0,1,0,0,0,1,1,0,1,40.1,293.3,293.3,0,36,0,1,1,75702.0,1
1478,12,954,95374,37.316807,-120.855753,0,1,0,1,2,41.0,0,0,0,0,0,1,1,0,0,79.95,1043.4,1524.12,1,23,0,1,1,70844.0,0
1479,34,185,96105,39.872961,-120.198876,3,1,0,1,1,8.0,1,1,0,0,0,0,1,1,1,55.0,1885.15,3352.93,0,31,0,0,1,49476.0,0
1480,22,494,92253,33.695532,-116.310571,0,1,1,1,1,51.0,1,0,0,1,1,1,1,0,0,79.2,1742.75,2031.17,0,27,1,1,1,40851.0,0
1481,15,467,93531,35.214982,-118.59049,0,1,0,1,2,13.0,0,1,0,0,0,1,1,0,0,85.9,1269.55,1639.0,0,37,0,1,1,54342.0,0
1482,40,247,92328,36.27688,-117.033326,0,1,1,1,2,17.0,0,0,0,1,0,0,1,0,1,78.85,3126.85,4725.65,0,61,1,0,0,80739.0,0
1483,72,435,93628,36.807595,-118.901544,1,1,1,1,2,48.0,1,1,0,0,0,1,1,2,1,94.45,6921.7,8558.98,0,22,1,0,0,80739.0,0
1484,72,1080,95693,38.392559,-121.225093,1,0,0,1,1,15.0,1,1,1,0,0,1,1,2,0,49.2,3580.95,3580.95,0,57,1,0,1,77610.0,1
1485,45,866,94577,37.717196,-122.159338,2,1,1,1,1,15.0,1,0,0,1,0,1,1,2,1,73.55,3349.1,5342.15,0,60,0,1,0,42162.0,1
1486,72,878,94903,38.018065,-122.546024,0,1,0,1,2,19.0,1,1,1,1,1,1,1,2,0,111.95,8033.1,9766.86,1,47,1,0,0,15315.0,0
1487,71,970,94087,37.3511,-122.037311,1,1,1,1,1,27.0,1,1,1,1,1,1,1,2,1,89.3,6388.65,7801.55,0,38,1,0,1,62905.0,0
1488,18,554,90018,34.028735,-118.317236,0,1,0,1,1,13.0,1,0,0,0,0,1,1,2,1,59.1,1011.05,1083.14,1,74,1,1,0,64722.0,0
1489,47,831,94572,38.027218,-122.23463,0,1,0,1,0,23.0,0,0,1,0,0,1,1,0,0,85.3,4045.65,6125.87,0,40,1,0,1,56129.0,0
1490,68,554,90014,34.043144,-118.251977,0,0,0,1,1,23.0,0,1,1,0,1,1,1,2,0,53.0,3656.25,3656.25,0,65,1,0,0,72025.0,0
1491,68,383,94904,37.946617,-122.563571,0,1,1,1,1,13.0,0,1,1,0,1,1,0,2,0,80.65,5330.2,6800.6,0,52,0,0,1,56181.0,1
1492,1,271,94568,37.713926,-121.928425,0,1,0,1,2,41.0,0,0,1,0,1,0,1,0,0,84.85,84.85,120.92,1,25,0,1,0,41883.0,0
1493,34,165,93609,36.5276,-119.865999,0,1,1,1,1,26.0,1,0,0,1,0,0,1,0,0,60.85,2003.6,2421.8,0,59,1,0,0,74859.0,1
1494,24,463,92036,32.980678,-116.262854,0,1,1,1,2,82.0,0,0,1,0,0,0,1,0,1,79.65,1928.7,3007.02,0,24,1,2,1,27215.0,0
1495,58,210,95932,39.273096,-122.050763,2,1,1,1,2,10.0,1,1,0,1,0,0,0,1,0,89.85,5125.75,6324.69,1,71,1,1,0,25224.0,0
1496,7,201,93612,36.814539,-119.711868,0,1,1,1,2,13.0,0,0,0,0,1,0,0,0,0,84.8,546.95,823.52,1,75,0,0,0,71691.0,0
1497,1,158,93923,36.460611,-121.852507,5,1,0,1,1,27.0,0,1,0,0,0,0,1,0,0,50.8,50.8,52.08,1,58,0,1,1,58554.0,1
1498,7,5,92536,33.482243,-116.827173,0,1,0,1,0,22.0,1,0,0,0,0,0,1,0,2,51.0,354.05,595.48,1,56,0,1,0,23626.0,0
1499,37,934,95568,41.444606,-123.471895,0,1,0,1,2,19.0,0,0,1,1,1,0,1,2,0,90.0,3371.75,3948.95,0,66,1,0,0,82170.0,0
1500,52,380,95945,39.194539,-120.988066,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.55,1331.05,2867.65,1,34,1,0,0,64849.0,0
1501,45,306,92029,33.079834,-117.134275,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.0,886.4,1864.25,0,42,1,0,0,80695.0,0
1502,43,222,92626,33.678591,-117.905471,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.25,1077.95,1198.78,1,60,1,0,0,69930.0,0
1503,26,863,95138,37.246064,-121.749494,0,1,0,1,2,27.0,1,1,0,0,0,0,1,0,0,81.95,2070.05,3186.75,0,23,1,0,1,54753.0,0
1504,56,965,93666,36.545353,-119.338535,2,1,1,1,2,28.0,0,1,0,0,1,1,1,0,0,98.6,5581.05,6196.49,1,62,0,1,0,80134.0,1
1505,1,1076,95573,40.949012,-123.655847,5,0,0,1,1,15.0,0,0,0,0,0,0,0,0,0,25.25,25.25,35.25,0,40,0,0,0,52107.37719046251,0
1506,68,822,95471,38.522328,-122.97932,0,1,1,1,0,26.0,0,1,1,1,1,1,1,2,0,85.3,5560.0,7270.88,0,36,1,1,0,77981.0,0
1507,27,109,92823,33.924143,-117.79387,0,0,0,1,1,27.0,0,1,1,0,0,1,0,1,1,45.85,1246.4,1276.4,1,25,1,1,1,79146.0,0
1508,9,490,91942,32.782501,-117.01611,5,1,1,1,2,14.0,0,0,0,0,1,0,1,0,0,85.5,791.7,895.2,1,35,0,2,0,15072.0,1
1509,8,554,90028,34.099869,-118.326843,0,1,0,1,0,5.0,0,0,0,0,0,0,1,0,1,45.15,438.4,722.64,1,59,0,1,0,16529.0,0
1510,1,622,95356,37.716186,-121.025836,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.4,19.4,22.25,0,49,0,0,0,82332.0,0
1511,71,344,92708,33.712036,-117.950113,1,1,1,1,2,18.0,1,1,1,1,1,1,0,2,0,116.05,8297.5,10237.91,1,41,1,1,1,38578.0,0
1512,15,893,95409,38.468893,-122.580539,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.4,289.3,786.4,0,47,0,0,0,66951.0,1
1513,70,762,93040,34.432843,-118.730106,1,1,1,1,2,14.0,1,1,1,1,0,0,1,2,0,93.9,6579.05,6962.65,0,38,1,0,0,83829.0,0
1514,72,227,95428,39.83307,-123.178765,0,1,1,1,1,24.0,1,0,1,1,1,1,1,2,1,85.9,6110.75,6893.39,0,39,1,1,1,42586.0,0
1515,21,631,91754,34.050322,-118.147037,4,1,0,1,2,51.0,0,1,0,1,1,1,1,0,0,99.15,1956.4,2084.92,0,22,0,0,0,59973.0,0
1516,54,773,94566,37.633361,-121.862395,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.1,1079.45,2496.95,0,45,0,1,1,42473.0,0
1517,8,90,96103,39.783747,-120.661032,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.5,162.15,267.83,0,19,1,0,0,79689.0,0
1518,24,427,96141,39.117018,-120.212535,0,1,0,1,1,16.0,0,0,1,0,0,0,1,0,1,49.3,1233.25,1348.93,0,34,0,1,0,28718.0,1
1519,48,572,93637,36.902954,-120.194274,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.55,883.35,1519.83,0,20,1,1,1,53204.0,0
1520,1,1034,91411,34.17847,-118.459472,0,1,0,1,1,58.0,0,0,0,0,1,0,1,0,1,55.2,55.2,90.8,0,22,1,0,0,86037.0,0
1521,5,844,92275,33.28156,-115.955541,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,24.3,132.25,165.75,0,41,1,0,0,80398.0,1
1522,17,380,95945,39.194539,-120.988066,0,0,0,1,1,52.0,1,0,1,0,1,0,1,1,1,44.45,792.15,792.15,1,20,1,0,1,76068.0,0
1523,72,883,92701,33.748478,-117.858918,0,1,0,1,1,14.0,1,1,0,1,1,1,0,2,0,79.35,5753.25,7938.85,1,48,1,0,1,38829.0,0
1524,72,22,92304,34.559882,-115.637164,0,1,1,1,2,59.0,0,1,1,0,1,1,1,1,1,103.2,7362.9,9453.04,0,30,1,0,1,77520.0,0
1525,6,996,92276,33.849263,-116.382778,0,0,0,1,1,24.0,0,0,0,0,1,1,1,0,0,44.4,263.05,263.05,0,75,0,1,1,33316.0,0
1526,72,54,93603,36.64545,-118.924982,1,1,1,1,1,59.0,1,1,1,1,1,0,0,2,1,-4.0,5401.9,7035.42,0,21,1,0,0,94642.0,0
1527,4,554,90062,34.003553,-118.308933,0,1,1,1,0,22.0,0,0,0,0,0,0,1,0,1,50.85,239.55,291.07,0,36,1,0,0,66825.0,0
1528,62,410,94544,37.639215,-122.037554,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.65,1218.45,1909.75,1,55,1,1,0,42731.0,0
1529,39,828,93656,36.452211,-119.94575,3,1,0,1,2,71.0,1,0,1,1,1,0,1,1,0,95.55,3692.85,3867.57,0,29,0,0,0,22419.0,1
1530,1,1008,95570,41.162295,-124.027381,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.4,20.4,47.9,1,27,1,1,1,24639.0,0
1531,51,1059,91791,34.061634,-117.893169,2,1,0,1,0,12.0,1,1,0,1,0,0,1,1,0,60.5,3145.15,5551.33,0,56,1,1,0,26095.0,0
1532,58,306,92027,33.141265,-116.967221,2,1,1,1,2,47.0,0,1,1,0,1,1,1,1,0,103.25,6017.65,8598.65,1,20,0,0,0,83917.0,1
1533,38,490,91942,32.782501,-117.01611,0,1,1,1,2,13.0,0,1,0,0,0,0,1,0,1,81.85,3141.7,3189.96,1,44,0,1,1,30372.0,0
1534,33,789,92064,32.984395,-117.013454,0,1,1,1,2,48.0,1,0,0,0,0,0,1,1,0,80.1,2603.3,3451.73,1,29,0,0,0,58138.0,0
1535,20,1002,90501,33.833699,-118.314387,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.4,415.4,1035.8,1,20,0,1,0,24594.0,0
1536,31,170,96017,41.121108,-122.336613,3,1,1,1,1,2.0,0,1,0,1,1,1,1,2,0,80.55,2471.6,3355.72,0,58,1,2,1,64014.0,0
1537,20,992,95497,38.696659,-123.436861,0,1,1,1,2,16.0,0,1,1,0,1,1,1,0,0,105.85,2239.65,2815.45,0,57,1,0,1,67353.0,1
1538,64,863,95112,37.343827,-121.883119,0,1,0,1,2,12.0,1,1,0,0,0,0,1,0,0,81.05,5135.35,8302.71,1,47,1,0,1,64892.0,0
1539,72,81,92315,34.242058,-116.89802,1,1,1,1,0,9.0,1,1,1,1,0,1,1,2,1,79.55,5810.9,9054.5,1,34,1,1,0,25509.0,0
1540,9,227,95428,39.83307,-123.178765,5,1,1,1,2,82.0,0,0,1,0,1,0,1,1,0,-10.0,767.9,1042.04,1,22,1,0,0,69719.0,0
1541,61,968,91352,34.231053,-118.338307,2,1,1,1,2,48.0,1,0,1,0,1,1,1,1,0,104.0,6363.45,9150.54,1,24,0,1,0,37760.0,0
1542,52,843,93905,36.667794,-121.601306,0,1,1,1,1,28.0,1,1,0,1,1,1,1,2,1,85.15,4461.85,6126.89,1,63,0,0,1,57036.0,1
1543,69,535,95953,39.258746,-121.77697,0,0,0,1,1,69.0,1,1,1,1,0,0,1,2,0,46.25,3121.4,3121.4,0,29,1,2,0,42767.0,0
1544,1,120,91504,34.213049,-118.317651,5,1,1,1,2,23.0,0,1,0,0,0,0,0,0,1,79.15,79.15,157.15,0,33,0,0,1,54753.0,0
1545,68,238,90630,33.818477,-118.038307,0,1,0,1,1,25.0,0,0,1,1,1,1,1,2,0,72.95,4953.25,7274.09,1,45,1,0,0,69109.0,0
1546,14,979,96145,39.178337,-120.162806,0,1,1,1,1,11.0,0,0,0,1,1,0,1,0,1,66.6,979.5,1289.46,1,48,1,0,0,59111.0,1
1547,7,854,92106,32.71346,-117.236378,5,0,0,1,1,48.0,0,0,1,1,0,0,1,1,1,35.5,249.55,249.55,1,28,0,0,0,23478.0,0
1548,2,144,91906,32.673483,-116.472863,0,1,0,1,2,28.0,0,0,0,0,0,0,1,0,0,70.2,115.95,135.05,0,75,0,1,0,25818.0,1
1549,1,88,94512,38.140719,-121.838298,0,1,0,1,2,23.0,0,0,0,0,0,0,1,0,0,70.1,70.1,71.25,0,53,0,0,1,62513.0,0
1550,51,863,95138,37.246064,-121.749494,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.95,1222.25,2081.6,1,46,1,0,1,67716.0,0
1551,4,421,95323,37.605926,-120.69955,0,1,1,1,2,20.0,1,0,0,0,1,1,1,0,0,99.6,347.65,397.5,0,68,1,0,1,59462.0,0
1552,15,857,94115,37.786031,-122.437301,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.35,278.85,975.9,1,19,1,0,0,72635.0,0
1553,72,987,92592,33.507255,-117.029473,1,1,1,1,2,82.0,0,1,1,1,1,1,1,1,1,109.15,7789.6,8642.8,0,21,1,0,0,25965.0,0
1554,50,852,94070,37.497915,-122.267361,2,1,1,1,2,47.0,1,1,0,0,0,1,1,0,1,94.4,4914.9,5793.9,1,27,1,0,0,35701.0,1
1555,57,377,91344,34.291273,-118.505104,0,1,1,1,2,30.0,0,1,1,0,0,1,1,0,1,94.0,5438.95,6752.8,0,77,1,1,1,51267.0,1
1556,44,1036,93004,34.278697,-119.167798,2,1,1,1,2,6.0,1,1,1,1,0,0,1,0,1,95.1,4060.55,5500.23,0,46,1,0,1,72828.0,0
1557,62,835,95661,38.736685,-121.251984,2,1,1,1,2,57.0,0,1,1,1,1,1,1,1,0,110.8,6840.95,7662.45,0,42,1,0,0,22419.0,1
1558,14,448,90304,33.936827,-118.359824,0,1,1,1,2,10.0,0,0,0,0,0,0,1,0,0,74.3,1096.25,1587.23,0,75,0,1,1,37070.0,0
1559,7,797,91739,34.133809,-117.523724,5,1,0,1,0,13.0,1,1,0,1,1,1,1,0,0,78.5,571.05,594.43,0,44,0,1,0,45057.0,0
1560,72,610,96121,40.181279,-120.392967,0,1,1,1,2,5.0,1,1,1,0,1,1,1,2,0,110.75,7751.7,10612.98,0,48,1,0,0,42691.0,1
1561,1,235,90232,34.019323,-118.391902,0,1,0,1,0,5.0,0,0,0,1,0,0,1,0,1,49.05,49.05,74.82,1,39,0,0,1,56796.0,0
1562,72,282,92242,34.137742,-114.36514,1,0,0,1,0,26.0,1,1,1,1,1,1,1,2,0,63.1,4685.55,4685.55,1,78,1,1,1,41551.0,0
1563,1,967,92587,33.69887,-117.25071,5,1,0,1,1,21.0,0,0,0,0,0,0,1,0,1,45.4,45.4,94.73,0,38,0,1,0,35790.0,1
1564,3,854,92129,32.961064,-117.134917,5,1,1,1,2,10.0,0,0,0,0,0,0,1,0,1,75.1,270.7,350.26,0,63,0,0,1,36130.0,0
1565,32,286,92243,32.770393,-115.60915,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.75,624.15,2025.75,0,46,0,0,0,38620.0,0
1566,71,146,95922,39.432127,-121.099287,0,1,0,1,2,27.0,0,1,1,0,1,1,1,2,0,99.2,7213.75,8775.75,0,70,1,1,0,7500.0,0
1567,60,486,95329,37.666587,-120.411517,2,1,1,1,2,5.0,0,0,0,1,1,1,0,2,0,99.0,6017.9,6791.9,1,69,1,1,0,33235.0,0
1568,4,114,95007,37.106902,-122.100006,0,1,1,1,1,15.0,0,0,0,0,0,0,1,2,2,48.75,179.85,304.37,0,65,0,0,1,54959.0,0
1569,52,176,95421,38.578807,-123.19338,0,1,1,1,2,85.0,0,1,0,1,0,1,1,0,1,95.65,5088.4,5541.48,1,27,1,1,0,41021.0,0
1570,29,631,91754,34.050322,-118.147037,0,1,0,1,1,25.0,1,0,1,1,0,0,1,1,1,58.0,1734.5,2153.84,0,42,0,0,1,52107.37719046251,0
1571,49,199,95930,39.562239,-121.14836,2,1,0,1,2,27.0,0,0,1,1,1,1,1,1,1,99.25,4920.8,6583.37,1,23,1,1,0,36230.0,1
1572,40,988,91780,34.101608,-118.055848,0,0,0,1,1,26.0,0,1,1,1,1,1,1,1,1,60.3,2448.5,2448.5,1,19,1,0,1,49413.0,0
1573,57,753,95587,39.955587,-123.681175,2,1,1,1,2,11.0,0,0,1,0,1,1,1,1,1,100.75,5985.0,6197.04,0,39,1,2,1,54432.0,0
1574,62,737,95363,37.410236,-121.320337,0,1,1,1,1,41.0,0,0,0,0,1,1,1,0,1,70.45,4300.45,6565.93,0,25,1,0,0,37760.0,1
1575,23,190,91910,32.636792,-117.054989,4,1,0,1,2,22.0,0,1,1,1,0,0,0,1,1,86.8,1940.8,2413.29,1,51,1,0,0,81320.0,0
1576,65,857,94118,37.781304,-122.461522,2,1,0,1,1,51.0,1,1,1,0,0,1,1,2,0,71.0,4386.2,4470.05,0,25,1,0,1,45903.0,1
1577,38,656,92363,34.711224,-114.702256,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.05,741.5,2323.44,0,33,0,0,0,87188.0,1
1578,48,406,96040,40.789799,-121.474529,0,1,1,1,2,5.0,1,1,1,1,1,1,1,0,0,117.45,5438.9,7504.82,0,76,1,1,0,19789.0,1
1579,72,1036,93001,34.360261,-119.306383,1,1,1,1,1,5.0,0,1,1,0,1,1,1,2,0,82.15,5784.3,7369.02,1,62,1,0,1,66476.0,0
1580,2,554,90015,34.039224,-118.266293,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.85,52.0,124.1,0,27,1,1,0,26642.0,0
1581,28,479,96050,41.816595,-122.948287,0,1,0,1,2,5.0,0,0,0,1,0,0,1,0,0,76.55,2065.4,2678.88,1,31,1,0,1,56067.0,0
1582,65,491,90638,33.902045,-118.008961,0,1,1,1,2,10.0,1,0,1,1,1,1,1,2,0,109.05,7108.2,7359.53,1,67,0,0,1,66313.0,0
1583,2,38,93202,36.315979,-119.710852,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.4,61.05,74.35,0,58,0,1,0,22979.0,0
1584,10,927,95567,41.950683,-124.097094,0,0,0,1,1,30.0,0,0,0,0,0,1,1,0,1,33.9,298.45,298.45,1,42,0,1,0,8940.0,0
1585,16,862,93660,36.600193,-120.153393,0,1,0,1,2,25.0,0,1,1,0,1,0,1,0,1,89.45,1430.25,1937.93,0,41,1,0,0,67786.0,0
1586,72,694,92056,33.194742,-117.29032,1,0,0,1,0,59.0,1,1,1,1,0,1,1,2,1,55.65,3880.05,3880.05,0,28,1,0,0,84460.0,0
1587,12,351,93726,36.793601,-119.761131,0,0,0,1,1,27.0,1,0,0,1,0,0,1,1,1,33.15,444.75,444.75,0,54,1,1,0,37787.0,0
1588,1,817,93261,35.809921,-119.127437,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.9,19.9,27.39,0,33,1,0,0,75777.0,0
1589,26,55,92309,35.28952,-116.092214,0,0,0,1,0,29.0,0,0,1,1,1,0,1,0,1,44.45,1183.8,1183.8,0,46,0,1,1,53359.0,0
1590,20,997,93271,36.413433,-118.854708,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.5,403.15,1177.95,0,38,0,0,0,37760.0,0
1591,7,388,96038,41.599978,-122.539381,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.3,144.95,196.19,0,51,0,0,0,73454.0,1
1592,38,854,92122,32.85723,-117.209774,3,1,0,1,1,19.0,1,1,0,1,1,1,1,1,1,80.3,3058.65,4659.97,0,55,1,1,0,24480.0,0
1593,23,292,95318,37.654551,-119.822984,4,1,0,1,2,20.0,1,1,0,0,0,1,1,0,0,90.0,2024.1,2749.29,1,70,1,0,1,64866.0,0
1594,67,615,95035,37.441931,-121.878502,0,1,0,1,2,29.0,1,1,1,1,1,1,1,2,0,111.05,7321.05,10462.68,1,51,1,0,0,34445.0,1
1595,48,783,93257,36.008958,-118.891593,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,24.55,1203.95,2308.39,0,63,0,0,1,58607.0,0
1596,64,690,94609,37.834341,-122.26437,0,1,1,1,2,14.0,0,1,1,0,1,1,1,2,0,104.4,6692.65,9625.13,1,37,0,0,0,84835.0,0
1597,3,681,94949,38.067204,-122.524004,0,1,0,1,2,73.0,1,0,0,0,0,0,1,0,0,74.55,233.65,263.95,0,20,0,0,0,81246.0,0
1598,32,534,93543,34.505273,-117.955054,0,1,1,1,2,28.0,0,1,1,0,1,1,1,1,1,104.05,3416.85,3871.57,0,44,0,1,0,27190.0,0
1599,57,451,92602,33.720359,-117.733655,2,1,0,1,1,7.0,1,0,0,0,1,1,1,1,0,70.1,3913.3,6002.35,0,46,1,0,1,47682.0,1
1600,51,395,95445,38.848082,-123.50608,0,1,1,1,2,51.0,0,1,0,1,0,0,1,1,0,84.2,4299.75,4744.57,1,36,1,0,1,54111.0,0
1601,16,916,91403,34.147149,-118.463365,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.7,342.4,434.24,1,35,0,1,1,54348.0,1
1602,48,357,92845,33.782955,-118.026456,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,25.05,1171.5,2833.2,0,44,0,0,0,84953.0,1
1603,18,351,93721,36.732694,-119.783786,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.05,388.6,861.28,1,64,0,0,1,75702.0,0
1604,23,141,95709,38.748316,-120.675512,0,0,0,1,1,26.0,1,0,1,1,0,0,1,2,1,40.1,857.75,857.75,1,36,0,0,1,65640.0,0
1605,55,852,94070,37.497915,-122.267361,2,1,0,1,1,17.0,1,0,0,0,0,0,1,0,1,50.55,2832.75,3031.85,0,38,0,1,0,52413.0,0
1606,2,280,96110,41.280341,-120.150381,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.3,41.2,66.56,0,39,0,0,1,44529.0,1
1607,9,126,93206,35.451402,-119.488413,0,1,0,1,2,6.0,0,1,1,1,1,0,1,0,1,94.85,890.6,1047.83,1,54,1,0,0,59412.0,0
1608,27,77,90211,34.063947,-118.383001,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.35,531.6,1605.39,1,42,0,0,0,80872.0,0
1609,35,313,94930,37.971751,-122.611873,0,0,0,1,1,21.0,0,0,0,0,0,0,0,0,0,24.15,812.5,852.5,0,54,0,1,0,30732.0,0
1610,58,35,95912,38.982373,-122.047751,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.5,1191.4,2654.36,0,52,1,1,0,17345.0,0
1611,42,744,95663,38.859093,-121.182872,0,1,1,1,2,11.0,1,0,1,0,0,1,1,0,0,94.4,4014.6,5743.32,1,52,1,0,0,81246.0,1
1612,44,551,90720,33.79499,-118.065591,2,1,0,1,0,20.0,1,1,1,0,0,0,0,1,1,61.5,2722.2,4846.48,0,60,1,0,0,90247.0,0
1613,43,365,95020,37.03889,-121.528955,0,1,0,1,0,59.0,1,0,1,0,1,1,1,2,0,75.2,3254.35,4543.49,0,30,1,1,0,26954.0,0
1614,7,1012,96134,41.813521,-121.492666,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,-2.0,134.05,425.53,0,20,1,1,0,23536.0,0
1615,28,45,94027,37.454924,-122.203168,0,1,1,1,2,10.0,0,0,1,1,1,1,1,0,0,103.3,2890.65,3678.57,0,79,0,0,0,74250.0,0
1616,41,549,96054,41.280478,-121.160249,0,1,0,1,2,59.0,0,0,1,0,1,1,1,0,0,94.9,3848.0,5618.79,0,25,1,0,1,57705.0,0
1617,24,839,92382,34.186211,-117.07683,3,1,1,1,2,20.0,0,1,0,0,0,0,1,0,0,80.25,1861.5,3044.7,1,52,0,1,0,37235.0,1
1618,39,554,90058,34.001617,-118.222274,0,1,0,1,2,7.0,1,0,1,1,1,1,1,1,1,104.7,4134.85,4505.74,0,35,1,0,1,61872.0,0
1619,65,975,95982,39.172777,-121.805845,0,1,1,1,2,10.0,1,0,1,0,1,1,1,0,0,104.25,6812.95,9490.95,1,48,1,1,0,59235.0,0
1620,40,797,91737,34.245289,-117.642503,0,0,0,1,0,12.0,0,1,0,1,0,0,0,1,1,36.0,1382.9,1512.9,1,55,0,0,1,61825.0,1
1621,46,418,96113,40.198234,-120.18089,0,1,0,1,1,27.0,1,1,0,1,0,1,1,1,1,70.6,3231.05,5289.55,0,45,1,0,0,33279.0,0
1622,36,854,92126,32.886925,-117.152162,3,1,1,1,2,42.0,0,0,0,0,0,1,1,0,0,84.75,3050.15,4633.07,1,22,0,0,0,14661.0,0
1623,62,99,91902,32.67117,-117.00232,2,1,0,1,1,2.0,0,1,1,1,1,1,1,0,0,80.4,4981.15,8001.79,1,49,0,1,1,26907.0,1
1624,30,854,92123,32.808814,-117.134694,0,1,0,1,0,22.0,1,1,0,1,1,0,1,1,0,70.4,2044.75,3017.05,1,47,0,1,1,36778.0,1
1625,70,977,91342,34.321621,-118.399841,1,1,1,1,2,30.0,1,1,1,1,1,1,1,2,0,113.65,7939.25,9151.65,0,28,0,0,1,30368.0,0
1626,1,548,90806,33.802664,-118.179971,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.9,19.9,27.66,1,36,0,0,0,73926.0,0
1627,5,598,95722,39.003358,-121.022539,5,1,1,1,2,8.0,0,1,1,0,1,1,1,0,2,104.1,541.9,736.35,1,43,0,0,1,52107.37719046251,0
1628,24,56,93307,35.280113,-118.962329,0,1,1,1,2,20.0,0,0,0,0,1,1,0,0,0,93.0,2248.05,3413.89,1,54,1,1,1,61331.0,0
1629,11,236,95014,37.306612,-122.080621,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.25,208.0,522.82,1,46,0,0,1,80995.0,0
1630,58,306,92025,33.081478,-117.033814,2,1,0,1,2,14.0,1,1,0,0,1,1,1,1,0,99.15,5720.95,7615.81,1,54,0,0,0,77457.0,1
1631,2,511,90712,33.840524,-118.148403,5,1,0,1,1,3.0,0,0,0,0,0,0,1,0,0,44.35,81.25,174.93,1,45,0,0,0,75777.0,1
1632,8,796,95670,38.602723,-121.279913,5,1,0,1,0,24.0,0,0,0,0,1,1,1,0,0,66.25,546.45,752.21,1,40,0,0,1,47111.0,0
1633,35,663,95360,37.343846,-121.039391,0,1,1,1,2,19.0,1,0,0,0,0,1,0,0,1,91.0,3180.5,4137.15,1,78,0,1,0,35178.0,0
