Customer_ID,Tenure,City,Zip Code,Latitude,Longitude,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Gigabits Used,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Revenue,Gender,Age,Married,Kidhome,Teenhome,Income,Churn
3162-KKZXO,55,Citrus Heights,95610,38.69508,-121.271616,None,Yes,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,-2,5409.75,7037.75,Female,75,No,0,1,50334,Yes
3162-ZJZFU,53,Mill Creek,96061,40.331975,-121.460674,None,Yes,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,92.55,4779.45,6068.94,Male,25,Yes,0,0,80067,Yes
3164-AALRN,5,Greenwood,95635,38.921333,-120.897718,None,Yes,No,Yes,DSL,22,No,No,Yes,No,Yes,Yes,No,One Year,Credit Card,70,347.4,583.65,Male,39,No,0,1,74805,No
3164-YAXFY,57,Coulterville,95311,37.722127,-120.110174,Offer B,No,,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,53.75,3196,3196,Male,56,No,0,0,66835,No
3165-HDOEW,1,Salida,95368,37.713152,-121.08739,None,Yes,No,Yes,DSL,6,No,No,No,No,No,No,Yes,Month-to-Month,Credit Card,45.85,45.85,60.75,Male,47,Yes,0,1,69263,No
3166-PNEOF,61,Walnut Creek,94596,37.900662,-122.052782,Offer B,Yes,Yes,Yes,Cable,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,86.45,5175.3,5450.41,Female,57,No,1,0,26646,No
3167-SNQPL,38,Pine Valley,91962,32.800671,-116.483363,None,Yes,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,One Year,Bank Withdrawal,101.15,3741.85,4817.25,Male,71,Yes,0,1,43795,No
3170-GWYKC,60,Vernalis,95385,37.609095,-121.263381,None,Yes,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.95,6236.75,7609.55,Female,30,No,1,1,47175,Yes
3170-NMYVV,50,Compton,90222,33.912246,-118.236773,Offer B,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.15,930.9,2278.4,Female,37,Yes,1,0,30351,No
3173-NVMPX,9,Newport Beach,92663,33.62251,-117.927024,None,Yes,Yes,Yes,DSL,22,No,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,55.3,501.2,711.44,Female,51,Yes,1,1,46854,No
3173-WSSUE,71,Canoga Park,91304,34.224377,-118.632656,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.7,1415.85,3003.41,Female,22,Yes,0,0,75251,No
3174-AKMAS,46,Hume,93628,36.807595,-118.901544,None,Yes,No,Yes,DSL,6,No,Yes,No,Yes,Yes,No,Yes,Two Year,Credit Card,64.2,3009.5,4712.42,Female,61,Yes,1,0,35682,No
3174-RKMOW,35,Glendale,91201,34.17051,-118.289463,None,Yes,Yes,Yes,Fiber Optic,73,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,109.95,3782.4,5441,Male,24,Yes,1,1,53761,No
3177-LASXD,1,Westmorland,92281,33.03679,-115.60503,None,Yes,No,Yes,Cable,13,No,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,71.35,71.35,111.75,Female,43,No,0,2,61467,No
3178-CIFOT,23,Amador City,95601,38.431407,-120.8421,Offer D,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.65,478.1,717.53,Female,34,No,0,1,52569,No
3178-FESZO,1,Clements,95227,38.227285,-121.02789,Offer E,Yes,Yes,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,100.25,100.25,120.48,Female,45,No,1,1,54108,No
3179-GBRWV,21,San Gabriel,91775,34.114772,-118.089431,None,Yes,No,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,One Year,Bank Withdrawal,-3,1339.8,2241.75,Male,79,Yes,0,1,84196,Yes
3181-MIZBN,16,Jenner,95450,38.505995,-123.187019,None,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.75,313.4,825.24,Male,40,Yes,0,1,58025,Yes
3181-VTHOE,70,Browns Valley,95918,39.292334,-121.320597,None,No,,Yes,DSL,41,No,Yes,Yes,Yes,No,Yes,No,One Year,Bank Withdrawal,51.05,3635.15,3755.15,Male,19,Yes,0,1,43057,No
3186-AJIEK,66,Apple Valley,92308,34.424926,-117.184503,None,Yes,No,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,105.65,6844.5,8887.86,Male,44,No,1,1,54348,No
3186-BAXNB,1,Cottonwood,96022,40.336392,-122.448533,Offer E,Yes,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,91.7,91.7,108.93,Female,20,No,0,0,64509,No
3190-FZATL,14,Lakeside,92040,32.909873,-116.906774,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.95,268.4,837.64,Male,49,No,1,0,31615,No
3190-ITQXP,46,Ceres,95307,37.553469,-120.952825,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.25,890.35,2162.25,Female,42,Yes,0,1,60033,No
3190-XFANI,49,Happy Camp,96039,41.831901,-123.487478,None,Yes,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,100.6,5069.65,5999.18,Male,42,No,0,0,10979,No
3191-CSNMG,3,Upland,91784,34.141146,-117.655583,Offer E,Yes,No,Yes,Fiber Optic,17,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,80.7,239.45,310.61,Female,57,Yes,1,1,34230,Yes
3192-LNKRK,34,San Joaquin,93660,36.600193,-120.153393,None,Yes,No,Yes,Fiber Optic,26,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Credit Card,84.05,2909.95,3102.05,Male,63,Yes,0,0,30507,No
3192-NQECA,68,Santa Monica,90403,34.031529,-118.491156,Offer A,Yes,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,110,7611.85,8617.57,Male,26,Yes,0,1,47352,No
3194-ORPIK,50,San Diego,92113,32.697098,-117.116587,None,Yes,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,84.4,4116.15,5882.65,Female,59,Yes,1,0,21059,No
3195-TQDZX,3,Elk Creek,95939,39.53222,-122.594879,None,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,20.25,61.45,66.16,Male,19,No,0,0,69755,No
3196-NVXLZ,25,Orange Cove,93646,36.633498,-119.298895,Offer C,Yes,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,Month-to-Month,Credit Card,84.6,2088.05,2327.3,Female,23,No,1,0,24645,No
3197-ARFOY,19,Ontario,91761,34.035602,-117.591528,None,Yes,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Mailed Check,105,2007.25,2178.3,Female,67,No,0,1,62972,No
3197-NNYNB,65,Jolon,93928,35.930782,-121.189757,Offer B,Yes,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Credit Card,-3,6631.85,8435.6,Male,47,No,0,0,88420,No
3198-VELRD,3,Marina Del Rey,90292,33.977468,-118.445475,None,Yes,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,84.75,264.85,379.12,Female,47,Yes,1,1,52034,No
3199-NPKCN,67,Menlo Park,94025,37.449551,-122.183762,None,Yes,Yes,Yes,Fiber Optic,23,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,111.25,7511.65,9858.66,Female,39,Yes,0,0,78939,No
3199-XGZCY,8,Granada Hills,91344,34.291273,-118.505104,None,Yes,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.25,576.7,727.26,Female,51,No,0,1,67445,No
3200-MNQTF,67,Raisin City,93652,36.594542,-119.905245,None,Yes,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Credit Card,70.9,4677.1,6557.12,Male,38,Yes,0,1,56775,No
3205-MXZRA,26,Standish,96128,40.346634,-120.386422,Offer C,Yes,No,Yes,DSL,6,No,No,No,Yes,Yes,No,Yes,One Year,Credit Card,59.45,1507,1591.76,Male,47,No,1,2,48686,No
3207-OYBWH,57,Newport Beach,92661,33.601309,-117.902304,None,Yes,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,95.25,5427.05,8259.33,Male,74,Yes,0,0,69930,Yes
3208-YPIOE,39,La Mesa,91942,32.782501,-117.01611,Offer C,Yes,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.25,3017.65,4428.28,Male,64,No,1,1,28839,No
3209-ZPKFI,47,Borrego Springs,92004,33.200369,-116.192313,Offer B,Yes,Yes,Yes,DSL,26,No,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,54.25,2538.2,4382.95,Male,28,Yes,2,1,56962,Yes
3211-AAPKX,20,Woodland,95776,38.694081,-121.694431,None,Yes,Yes,Yes,Fiber Optic,59,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Mailed Check,98.55,2031.95,2496.35,Male,26,No,1,1,27943,No
3211-ILJTT,17,Taft,93268,35.184837,-119.402525,None,Yes,No,Yes,Fiber Optic,11,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.4,1214.05,1446.61,Male,35,Yes,1,1,47175,No
3212-KXOCR,52,Inglewood,90302,33.975332,-118.355252,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,21,1107.2,2578.8,Male,62,No,1,0,32313,No
3213-VVOLG,10,Sun City,92585,33.739412,-117.173334,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.35,253.5,617.2,Male,22,Yes,1,0,30351,No
3214-IYUUQ,61,Pine Grove,95665,38.400264,-120.641274,None,Yes,No,Yes,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Bank Withdrawal,93.7,5860.7,6483.51,Female,19,Yes,0,0,82333,No
3217-FZDMN,8,Los Angeles,90001,33.973616,-118.24902,Offer E,Yes,No,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Credit Card,94.45,742.95,784.63,Female,66,No,1,0,39146,No
3219-JQRSL,72,Monterey Park,91755,34.049172,-118.115022,None,Yes,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,89.1,6352.4,8112.08,Female,70,Yes,1,1,32474,No
3221-CJMSG,24,Mira Loma,91752,33.999992,-117.535395,None,Yes,No,Yes,DSL,2,No,No,No,Yes,No,No,Yes,Month-to-Month,Credit Card,51.1,1269.6,1325.52,Male,45,No,0,0,156924,No
3223-DWFIO,4,Forks Of Salmon,96031,41.232128,-123.194748,None,Yes,No,Yes,Fiber Optic,25,No,No,No,No,No,No,Yes,Two Year,Bank Withdrawal,69.35,261.65,382.09,Male,77,No,1,0,25509,No
3223-WZWJM,26,Petrolia,95558,40.274302,-124.210902,None,Yes,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,83.95,2254.2,2626,Male,36,No,0,0,82800,No
3224-DFQNQ,66,Carmel Valley,93924,36.414611,-121.6386,None,Yes,Yes,Yes,Fiber Optic,8,Yes,Yes,No,Yes,No,No,Yes,One Year,Bank Withdrawal,89,5898.6,8365.68,Female,59,Yes,0,0,72025,No
3227-WLKLI,65,San Francisco,94112,37.720498,-122.443119,None,Yes,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,91.55,5963.95,6621.1,Female,52,Yes,0,1,78028,No
3229-USWAR,34,San Francisco,94129,37.797526,-122.464531,Offer C,Yes,No,Yes,DSL,23,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,79.95,2727.3,2908.18,Female,40,No,0,0,23148,No
3230-IUALN,45,Eureka,95501,40.796621,-124.15428,None,Yes,No,Yes,Cable,29,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,81,3533.6,4704.05,Female,41,Yes,1,1,32474,Yes
3230-JCNZS,71,San Francisco,94107,37.768881,-122.395521,Offer A,Yes,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Credit Card,99,7061.65,8178.48,Female,43,Yes,1,0,40479,No
3230-WYKIR,18,San Francisco,94110,37.750021,-122.415201,None,Yes,Yes,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,82,1425.45,1650.45,Male,36,No,1,0,29236,Yes
3234-VKACU,2,Sunol,94586,37.587494,-121.862856,None,Yes,No,Yes,DSL,48,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,-8,132.4,179.44,Male,21,No,0,0,72025,Yes
3235-ETOOB,8,San Diego,92109,32.787836,-117.232376,None,Yes,No,Yes,Fiber Optic,23,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.5,609.9,993.18,Male,51,Yes,0,1,87771,No
3237-AJGEH,3,Bridgeville,95526,40.372532,-123.525626,None,No,,Yes,DSL,19,No,No,No,Yes,No,No,No,Month-to-Month,Credit Card,31,95.05,115.05,Female,43,Yes,1,1,48195,Yes
3239-TPHPZ,12,Chula Vista,91910,32.636792,-117.054989,Offer D,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,20.05,264.55,748.63,Female,60,Yes,1,0,44511,No
3243-ZHOHY,16,Escondido,92025,33.081478,-117.033814,Offer D,Yes,No,No,,,,,,,,,,One Year,Credit Card,20.1,296.15,626.55,Female,35,No,0,0,30983,No
3244-CQPHU,72,Berkeley,94710,37.872902,-122.303708,Offer A,Yes,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,110.1,7746.7,8718.53,Female,77,No,1,0,15287,No
3244-DCJWY,1,Bakersfield,93312,35.392599,-119.245341,Offer E,Yes,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.25,70.25,93.25,Female,27,No,1,1,52854,Yes
3247-MHJKM,1,Upland,91784,34.141146,-117.655583,None,Yes,No,No,,,,,,,,,,Month-to-Month,Mailed Check,20.2,20.2,62.35,Male,27,No,1,0,35196,Yes
3247-ZVOUO,10,Downey,90240,33.956228,-118.120993,Offer D,Yes,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,85.55,851.75,911.85,Male,77,Yes,0,1,70971,No
3249-VHRIP,62,Fiddletown,95629,38.513484,-120.704613,Offer B,No,,Yes,Cable,30,No,Yes,Yes,No,No,Yes,Yes,Two Year,Credit Card,43.6,2748.7,2748.7,Female,38,No,0,0,84865,No
3249-ZPQRG,4,Diamond Springs,95619,38.683605,-120.811852,Offer E,Yes,Yes,Yes,Fiber Optic,58,No,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,78.45,330.05,498.29,Male,28,No,1,1,37758,No
3251-YMVWZ,53,San Andreas,95249,38.196497,-120.61689,Offer B,Yes,Yes,No,,,,,,,,,,One Year,Bank Withdrawal,24.05,1301.9,3388.51,Male,34,No,0,1,34242,Yes
3253-HKOKL,52,Elk Grove,95758,38.35363,-121.44195,None,Yes,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,100.3,5244.45,5659.93,Female,31,Yes,1,1,47139,Yes
3254-YRILK,19,Dobbins,95935,39.381174,-121.21191,Offer D,Yes,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,88.2,1775.8,2535.23,Male,74,No,1,1,34074,No
3255-GRXMG,18,Playa Del Rey,90293,33.947305,-118.439841,Offer D,Yes,No,Yes,DSL,28,No,No,No,No,No,No,No,Month-to-Month,Credit Card,45.65,747.2,1400.46,Male,58,No,0,0,18351,Yes
3256-EZDBI,51,Greenville,95947,40.160386,-120.835428,Offer B,No,,Yes,DSL,21,No,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,29.45,1459.35,1459.35,Male,71,Yes,0,0,74116,No
3258-SANFR,6,Big Oak Flat,95305,37.818589,-120.256995,Offer E,Yes,No,Yes,DSL,7,No,No,No,No,No,No,Yes,Month-to-Month,Credit Card,44.7,276.5,394.94,Male,69,No,1,0,49494,No
3258-SYSWS,72,Lakeside,92040,32.909873,-116.906774,None,Yes,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,113.8,7845.8,9622.04,Male,75,No,1,0,24480,No
3258-ZKPAI,72,Sacramento,95815,38.608405,-121.449942,None,Yes,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,116.6,8337.45,9843.63,Male,26,Yes,0,0,82582,Yes
3259-FDWOY,71,Elk Grove,95758,38.35363,-121.44195,Offer A,Yes,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,106,7723.7,11084.84,Male,60,Yes,0,1,61794,Yes
3259-KNMRR,57,Montrose,91020,34.2112,-118.230625,Offer B,Yes,Yes,Yes,DSL,16,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Bank Withdrawal,79.75,4438.2,4956.9,Male,72,No,0,1,67369,Yes
3259-QMXUN,58,Campo Seco,95226,38.233879,-120.861666,Offer B,Yes,Yes,Yes,DSL,2,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Bank Withdrawal,86.1,4890.5,6284.62,Male,38,Yes,1,0,33039,No
3261-CQXOL,71,Concord,94521,37.971421,-121.971504,Offer A,Yes,Yes,No,,,,,,,,,,Two Year,Bank Withdrawal,25.45,1813.35,2108,Female,33,Yes,1,0,7500,Yes
3262-EIDHV,72,Inglewood,90304,33.936827,-118.359824,Offer A,Yes,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,84.7,5893.9,7686.7,Female,46,Yes,1,1,55158,No
3266-FTKHB,17,Beale Afb,95903,39.125311,-121.392283,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.15,343.45,785.04,Male,35,No,1,1,51148,Yes
3269-ATYWD,39,San Francisco,94123,37.800254,-122.436975,Offer C,Yes,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,95.65,3759.05,5544.32,Male,79,No,1,1,33402,No
3272-VUHPV,8,Whittier,90602,33.972119,-118.020188,None,Yes,No,Yes,Cable,59,No,Yes,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,56.3,401.5,686.38,Female,24,Yes,1,1,34600,No
3274-NSDWE,68,Ivanhoe,93235,36.385818,-119.224243,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.6,1441.65,3684.97,Female,37,No,1,0,47850,Yes
3275-RHRNE,28,Keeler,93530,36.560498,-117.962461,None,No,,Yes,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,60,1682.05,1682.05,Male,58,Yes,0,0,98777,Yes
3276-HDUEG,1,Temecula,92592,33.507255,-117.029473,Offer E,Yes,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,75.05,75.05,107.91,Female,23,No,0,1,50965,No
3278-FSIXX,2,Blue Lake,95525,40.94338,-123.831799,Offer E,Yes,No,Yes,Cable,26,No,No,No,No,No,No,Yes,Month-to-Month,Credit Card,45.25,74.2,153.2,Female,34,No,1,1,51287,No
3279-DYZQM,71,Santa Clarita,91350,34.502432,-118.41459,None,Yes,No,No,,,,,,,,,,Two Year,Mailed Check,19.45,1378.45,2180.75,Male,21,Yes,0,1,54111,Yes
3280-MRDOF,30,Los Angeles,90067,34.057496,-118.413959,None,Yes,Yes,Yes,DSL,30,No,No,Yes,Yes,Yes,No,Yes,Two Year,Credit Card,69.1,2093.9,2670.42,Male,69,No,1,1,72550,Yes
3280-NMUVX,34,Rio Vista,94571,38.148862,-121.737696,None,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.6,678.8,1563.82,Male,53,Yes,1,1,65316,No
3282-ZISZV,32,South El Monte,91733,34.04622,-118.053753,None,Yes,Yes,Yes,DSL,15,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,83.7,2633.3,3832.66,Male,56,No,1,1,36443,Yes
3283-WCWXT,6,Los Angeles,90027,34.127194,-118.295647,Offer E,Yes,Yes,No,,,,,,,,,,Two Year,Mailed Check,25.4,153.3,343.68,Male,58,Yes,0,0,82427,No
3284-SVCRO,45,Sunol,94586,37.587494,-121.862856,Offer B,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.5,1121.05,3025.45,Female,35,Yes,0,0,16581,No
3285-UCQVC,37,Seaside,93955,36.625114,-121.823565,None,No,,Yes,DSL,10,No,No,No,Yes,No,No,Yes,Month-to-Month,Credit Card,28.6,973.55,973.55,Female,31,No,0,1,48432,Yes
3292-PBZEJ,11,Greenview,96037,41.528541,-122.955018,None,Yes,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,111.4,1183.05,1251.98,Male,75,No,0,1,44989,No
3295-YVUSR,2,Glendale,91202,34.167926,-118.267539,None,Yes,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,72.6,154.3,184.68,Male,73,No,0,0,71847,No
3296-SILRA,1,Lakeport,95453,39.080469,-122.955176,None,Yes,No,Yes,Fiber Optic,6,No,Yes,No,No,No,No,Yes,Month-to-Month,Mailed Check,76.4,76.4,117.56,Female,76,Yes,2,1,,Yes
3298-QEICA,23,Fountain Valley,92708,33.712036,-117.950113,None,No,,Yes,DSL,42,Yes,No,No,Yes,No,No,Yes,Two Year,Credit Card,34.6,813.45,813.45,Female,27,Yes,0,0,83829,No
3301-LSLWQ,29,Vallejo,94592,38.093701,-122.276589,None,Yes,Yes,Yes,Cable,26,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,66.1,1912.15,2430.38,Female,32,No,0,0,15759,No
3301-VKTGC,68,Huron,93234,36.217864,-120.080117,None,Yes,Yes,Yes,Fiber Optic,85,Yes,Yes,No,No,No,No,Yes,One Year,Bank Withdrawal,85.5,5696.6,7714.16,Male,27,Yes,1,1,44393,No
3307-TLCUD,17,Los Angeles,90001,33.973616,-118.24902,None,No,,Yes,Cable,10,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Mailed Check,34.4,592.75,592.75,Male,36,Yes,0,1,64100,No
3308-DGHKL,69,Linden,95236,38.047746,-121.030499,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,19.3,1447.9,2671.96,Male,54,No,0,1,65333,No
3308-JSGML,59,Shandon,93461,35.634488,-120.293534,None,No,,Yes,Cable,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,64.05,3886.85,3886.85,Male,77,Yes,0,1,56129,No
3308-MHOOC,1,Scotia,95565,40.440636,-124.098739,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.2,19.2,37.09,Male,37,No,0,0,75114,No
3312-UUMZW,32,San Jose,95117,37.311088,-121.961786,None,Yes,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,98.85,3145.9,4678.38,Male,33,Yes,0,2,52413,No
3312-ZWLGF,29,Acton,93510,34.501452,-118.207862,None,Yes,Yes,Yes,Fiber Optic,2,No,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,79.3,2414.55,2720.5,Male,69,Yes,0,1,46772,No
3313-QKNKB,59,Pebble Beach,93953,36.587497,-121.944815,Offer B,Yes,Yes,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,One Year,Bank Withdrawal,85.55,5084.65,5492.34,Male,24,Yes,0,1,65176,No
3315-IKYZQ,28,Los Angeles,90035,34.051809,-118.383843,Offer C,No,,Yes,DSL,19,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Credit Card,50.8,1386.8,1386.8,Male,42,Yes,0,1,45579,No
3315-TOTBP,15,Mill Creek,96061,40.331975,-121.460674,Offer D,Yes,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,76,1130.85,1803.75,Male,29,No,1,0,40304,No
3316-UWXUY,50,Burbank,91502,34.177267,-118.31003,Offer B,Yes,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Credit Card,93.5,4747.5,6789,Male,64,No,0,1,67272,No
3317-HRTNN,5,San Diego,92109,32.787836,-117.232376,None,No,,Yes,DSL,15,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,45.7,198,198,Female,79,No,0,0,66636,No
3317-VLGQT,14,Wallace,95254,38.192608,-120.957842,None,Yes,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,78.1,1122.4,1184.7,Female,50,Yes,0,1,61278,No
3318-ISQFQ,20,Newark,94560,37.504133,-122.032347,Offer D,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.5,413,632.4,Female,23,No,1,0,16185,No
3318-NMQXL,3,El Monte,91731,34.079934,-118.046695,Offer E,Yes,No,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,92,266.8,313.6,Male,58,No,0,0,45938,No
3318-OSATS,35,Sierra City,96125,39.600599,-120.636358,Offer C,Yes,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,95.45,3474.05,4782.55,Male,70,No,0,1,46998,No
3319-DWOEP,6,San Diego,92121,32.898613,-117.202937,Offer E,Yes,No,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.75,573.75,861.15,Male,69,Yes,1,1,38452,No
3320-VEOYC,14,Beverly Hills,90210,34.099891,-118.414338,None,Yes,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.6,1273.3,1799.98,Male,65,No,0,0,82800,Yes
3323-CPBWR,23,Knights Landing,95645,38.875508,-121.765866,Offer D,Yes,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Credit Card,96.9,2085.45,2280.95,Male,61,No,1,1,33629,Yes
3324-OIRTO,71,Glennville,93226,35.735694,-118.738483,Offer A,Yes,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,104.65,7288.4,8292.34,Male,23,Yes,0,1,71434,No
3325-FUYCG,28,Five Points,93624,36.397745,-120.119911,Offer C,Yes,Yes,Yes,Fiber Optic,24,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Bank Withdrawal,106.1,2847.4,3116.76,Male,58,Yes,0,1,60200,No
