customer_id,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,gender,age,married,kidhome,teenhome,income,churn,CLV,total_services_used
1677,576,93546,37.550074,-118.837167,4,1,0,1,1,17.0,0,0,1,1,0,0,1,1,0,53.8,651.55,0,33,0,1,1,43462.0,0,8064.87,4
1678,1042,92084,33.22784,-117.200024,1,1,1,1,1,11.0,1,1,0,1,0,0,1,2,0,64.55,4250.1,1,79,0,0,1,56775.0,0,414399.02,5
1679,606,95346,38.121601,-120.133915,0,1,1,1,2,19.0,0,0,1,0,1,1,1,2,1,101.4,6841.05,1,76,0,0,0,69719.0,0,632748.0,5
1680,448,90303,33.936291,-118.332639,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.7,1937.4,0,70,1,0,0,72570.0,0,183453.12,1
1681,297,95939,39.53222,-122.594879,0,1,0,1,2,69.0,1,0,0,0,0,0,1,0,1,75.45,3545.1,0,19,0,0,1,61794.0,0,272717.97000000003,3
1682,528,96116,41.266008,-120.490731,2,1,1,1,0,2.0,0,1,0,1,1,0,1,1,1,72.1,3886.05,0,68,0,1,0,44511.0,0,342320.58,5
1683,174,95306,37.394411,-120.127262,4,1,1,1,2,27.0,0,1,1,0,1,0,1,0,0,98.1,1060.2,0,67,1,0,0,20981.0,0,16544.4,5
1684,808,92373,34.003243,-117.138286,3,1,1,1,2,48.0,1,0,1,0,0,0,1,0,1,84.75,2613.4,0,30,0,0,0,70287.0,0,104281.20999999999,4
1685,592,93250,35.666886,-119.186717,4,1,0,1,1,52.0,1,0,1,0,0,1,0,0,0,64.05,733.95,0,19,0,2,1,36026.0,1,14019.61,5
1686,311,93221,36.301689,-119.018233,0,0,0,1,0,6.0,1,1,0,0,1,1,0,0,0,55.8,2109.35,0,72,0,0,0,72025.0,0,87574.0,5
1687,957,95206,37.902422,-121.440029,0,1,1,1,2,22.0,0,0,0,0,0,0,1,1,1,75.2,775.3,1,65,1,0,0,70116.0,0,11993.74,2
1688,619,95553,40.210895,-123.86,0,1,1,1,2,25.0,0,0,1,0,1,0,1,0,0,92.5,452.7,1,33,0,0,0,80695.0,0,2344.75,4
1689,843,93906,36.722898,-121.633648,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.75,19.75,1,31,0,1,1,59385.0,0,29.97,1
1690,673,93643,37.244307,-119.470256,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,-4.0,395.6,0,50,1,0,0,28457.0,0,10836.0,1
1691,95,94922,38.343282,-122.9755,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.65,169.75,1,58,1,1,1,62694.0,0,3032.88,1
1692,86,95917,39.457388,-121.818201,0,1,0,1,2,21.0,0,0,0,1,0,0,1,0,2,74.3,74.3,1,37,0,0,1,47743.0,0,113.85,3
1693,935,93066,34.297628,-119.014627,1,1,1,1,2,14.0,0,1,1,1,1,1,1,2,0,111.65,7943.45,0,72,0,1,0,35178.0,1,804223.4400000001,7
1694,148,91304,34.224377,-118.632656,0,1,0,1,2,29.0,0,1,1,0,0,1,1,0,0,91.0,531.0,1,39,1,1,0,18988.0,0,4700.88,5
1695,807,96002,40.527834,-122.318749,0,1,1,1,2,3.0,1,0,0,0,1,1,1,0,0,101.85,4086.3,1,76,1,0,1,55707.0,1,168012.0,5
1696,972,90742,33.719221,-118.073596,4,1,1,1,0,48.0,0,0,0,1,1,1,1,0,1,73.65,1642.75,0,20,1,2,1,58217.0,0,45469.62,5
1697,651,92562,33.548869,-117.334165,3,1,1,1,2,29.0,1,1,1,1,0,0,1,0,1,95.0,2852.4,1,36,0,0,0,75507.0,0,88155.0,6
1698,201,93611,36.917652,-119.593757,0,1,1,1,2,42.0,0,0,0,0,0,0,1,0,1,76.0,2215.25,0,24,0,0,1,69283.0,0,70137.66,2
1699,371,95943,39.597975,-122.032248,2,0,0,1,1,53.0,0,0,0,0,1,1,0,0,0,44.3,2666.75,1,21,1,1,0,27255.0,0,158518.25,3
1700,650,95247,38.147852,-120.440124,2,1,1,1,2,18.0,1,0,1,0,0,0,1,0,0,83.75,3273.55,1,74,1,1,0,42403.0,1,211272.59,4
1701,835,95747,38.784329,-121.373245,2,1,1,1,2,28.0,0,1,0,0,1,1,1,1,0,97.8,5458.8,0,66,1,0,0,82032.0,1,469235.08,5
1702,1095,93287,35.710244,-118.881679,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.65,20.65,0,64,1,0,0,77882.0,0,55.89,1
1703,1094,91364,34.153733,-118.593408,5,1,0,1,1,19.0,0,0,0,0,0,0,1,0,0,44.8,169.65,1,40,1,0,0,20180.0,1,1093.0,2
1704,850,92405,34.142747,-117.300864,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.0,1498.35,0,62,0,1,1,40590.0,0,210657.4,1
1705,23,92804,33.818,-117.974404,0,1,0,1,2,27.0,0,0,0,0,0,0,1,0,0,70.0,740.0,1,41,0,0,1,31497.0,0,10128.0,2
1706,708,94563,37.873916,-122.20522,0,1,0,1,1,82.0,1,0,0,0,0,0,0,1,0,47.85,1886.4,0,22,0,0,1,60432.0,0,114826.53,3
1707,855,91773,34.102119,-117.815532,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.55,658.95,0,45,1,0,0,75693.0,1,49324.719999999994,1
1708,679,91325,34.236683,-118.517588,5,0,0,1,1,12.0,0,0,0,0,0,1,0,0,0,35.1,68.75,0,36,1,1,1,33316.0,0,157.5,2
1709,840,95830,38.490508,-121.284171,0,1,1,1,1,6.0,0,0,1,1,1,1,1,1,1,79.3,2484.0,1,47,1,1,0,76467.0,0,80002.31999999999,6
1710,864,95045,36.810568,-121.503022,5,0,0,1,0,20.0,0,0,0,0,1,1,0,0,0,44.55,174.3,1,44,0,1,0,19656.0,0,737.2,3
1711,490,91942,32.782501,-117.01611,0,1,1,1,2,85.0,1,0,0,0,0,1,1,0,0,90.65,2989.6,0,26,0,0,1,61223.0,0,116908.43999999999,4
1712,494,92253,33.695532,-116.310571,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.4,84.75,0,52,0,0,2,46681.0,0,853.4,1
1713,854,92113,32.697098,-117.116587,0,1,0,1,1,59.0,1,1,1,1,0,1,1,2,1,73.6,2316.85,0,26,1,0,2,73705.0,0,93968.32,7
1714,73,93512,37.653947,-118.231443,1,1,1,1,2,2.0,0,1,1,1,1,1,1,2,1,110.8,7882.25,0,69,1,1,1,38196.0,0,649688.4,7
1715,853,92673,33.4725,-117.584273,0,1,0,1,2,8.0,0,0,0,0,0,0,1,0,0,70.2,760.05,1,51,0,0,0,92859.0,0,8482.76,2
1716,995,91360,34.214054,-118.88109,0,1,1,1,2,2.0,0,0,0,0,0,1,1,1,0,86.8,1975.85,1,66,1,1,0,38887.0,0,67974.66,3
1717,1036,93003,34.279221,-119.221437,5,1,0,1,2,26.0,1,1,1,1,0,1,1,0,0,98.15,567.45,0,20,0,0,1,76998.0,0,4134.0599999999995,7
1718,829,92509,34.004379,-117.447864,0,1,0,1,2,22.0,0,0,0,0,0,0,1,0,0,69.55,69.55,0,76,1,2,1,40706.0,0,82.01,2
1719,491,90638,33.902045,-118.008961,0,1,1,1,2,47.0,0,1,0,1,0,1,1,0,0,95.7,1451.1,1,24,0,1,0,39190.0,0,24009.75,5
1720,1002,90505,33.807882,-118.347957,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.75,1864.2,1,62,1,0,1,42769.0,1,341789.76,1
1721,988,91780,34.101608,-118.055848,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,24.3,821.6,0,38,1,1,0,36975.0,0,51859.5,1
1722,1002,90502,33.833181,-118.292062,2,1,1,1,1,6.0,0,0,1,0,0,0,1,1,0,54.9,2614.1,1,46,1,1,1,25930.0,0,156530.0,3
1723,241,92629,33.477923,-117.705314,5,1,0,1,2,23.0,0,0,0,0,1,0,0,0,0,79.5,79.5,1,60,0,0,0,18690.0,0,128.47,3
1724,235,90230,33.993991,-118.39704,0,1,1,1,2,25.0,0,0,0,0,0,0,1,0,1,75.45,158.4,0,77,0,0,0,23830.0,0,410.64,2
1725,864,95045,36.810568,-121.503022,0,1,0,1,1,69.0,1,1,0,1,1,1,1,2,0,78.45,3126.45,0,20,1,1,0,42394.0,0,182463.94,7
1726,256,92241,33.832799,-116.250973,3,0,0,1,0,11.0,0,0,1,1,1,1,1,1,0,54.6,1803.7,1,74,0,0,0,48192.0,0,59522.1,5
1727,985,93561,35.073777,-118.652112,3,1,1,1,2,85.0,0,0,1,0,1,1,1,0,0,99.25,3777.15,1,30,0,1,0,30822.0,0,188685.58,5
1728,42,90701,33.867593,-118.080637,0,1,1,1,2,15.0,0,1,1,0,1,1,1,1,0,104.35,6339.45,1,80,1,1,0,37717.0,0,460513.2,6
1729,91,95514,40.309088,-123.668201,0,1,1,1,1,25.0,0,0,0,1,0,0,1,1,1,55.1,1466.1,1,34,1,1,0,59060.0,1,66090.0,3
1730,71,95005,37.078873,-122.090386,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.0,200.0,0,23,1,1,0,28427.0,1,4005.0,1
1731,890,93458,34.95934,-120.490081,1,1,0,1,2,59.0,1,1,1,1,0,1,1,2,1,101.0,7085.5,1,26,1,0,1,51651.0,0,697130.0,7
1732,247,92328,36.27688,-117.033326,0,1,1,1,2,9.0,1,0,1,1,1,1,1,0,0,109.45,6572.85,1,36,1,0,0,32414.0,0,410895.0,7
1733,558,93441,34.70434,-120.02609,0,1,0,1,0,23.0,0,0,1,1,1,0,1,1,0,64.2,2106.3,0,74,1,0,1,64090.0,1,85867.68,5
1734,94,92225,33.674583,-114.71612,3,1,0,1,2,59.0,0,1,0,0,0,0,1,0,0,76.1,2093.4,0,26,1,0,1,26887.0,0,84627.45,3
1735,889,93453,35.303926,-120.256567,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.6,1093.0,0,60,0,1,0,53187.0,1,235032.0,1
1736,883,92706,33.765893,-117.881533,0,1,0,1,2,8.0,0,1,0,0,0,0,1,0,0,76.45,1233.4,1,66,1,0,0,78394.0,0,21271.25,3
1737,820,95562,40.485849,-124.163234,1,1,1,1,2,17.0,0,0,0,0,1,1,1,2,0,93.7,6585.35,0,55,1,0,0,75507.0,0,671821.17,4
1738,451,92602,33.720359,-117.733655,2,1,1,1,2,19.0,0,0,1,1,1,1,1,2,0,103.2,5873.75,1,38,1,0,0,22419.0,1,461143.75999999995,6
1739,581,92518,33.888323,-117.277533,2,1,1,1,2,11.0,0,1,0,1,1,0,1,2,0,94.1,5638.3,1,46,1,1,1,38232.0,0,444180.04000000004,5
1740,686,96069,40.689243,-122.037023,0,0,0,1,0,16.0,1,0,0,0,0,0,1,0,0,30.2,469.65,1,59,1,0,1,44325.0,0,7044.75,2
1741,854,92108,32.774046,-117.142454,1,0,0,1,0,46.0,1,1,1,1,1,1,1,2,0,64.55,4504.9,0,21,1,0,1,75702.0,1,312118.8,7
1742,173,92234,33.829583,-116.474131,5,0,0,1,0,48.0,0,0,0,0,0,0,0,0,1,24.7,24.7,0,29,0,1,0,21846.0,0,94.7,1
1743,524,93244,36.462671,-118.997291,0,1,0,1,1,69.0,1,0,0,1,0,1,1,1,1,63.7,2763.35,1,29,1,1,1,27159.0,0,195352.5,5
1744,725,94303,37.45809,-122.115398,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.95,19.95,0,58,0,0,1,52107.37719046251,0,58.79,1
1745,554,90045,33.954017,-118.402447,5,1,1,1,2,22.0,0,0,0,0,0,1,1,2,0,84.05,186.05,0,70,0,0,1,57957.0,0,459.7,3
1746,964,94585,38.197907,-122.017258,1,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.7,1492.1,1,19,1,0,0,82333.0,1,220027.68,1
1747,854,92119,32.802959,-117.027095,0,1,0,1,1,85.0,1,1,0,0,1,1,1,1,1,75.4,3865.45,1,28,1,0,1,40689.0,0,229125.0,6
1748,1094,91364,34.153733,-118.593408,0,1,0,1,1,11.0,1,1,0,0,0,0,1,1,0,53.45,3053.0,0,33,1,1,0,29938.0,0,229286.49000000002,4
1749,130,92231,32.690654,-115.431225,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.5,128.6,1,48,0,0,1,47743.0,0,2398.6200000000003,1
1750,368,91204,34.136306,-118.26036,2,1,1,1,2,20.0,1,1,0,0,1,0,1,1,0,94.8,4535.85,1,51,0,0,1,64108.0,1,301940.22000000003,5
1751,436,92649,33.721917,-118.043237,0,1,1,1,2,59.0,0,1,0,1,1,1,1,1,0,105.05,6744.25,0,22,0,1,0,15287.0,0,551733.0,6
1752,778,91766,34.042286,-117.756106,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,23.3,1623.15,0,26,1,1,1,38200.0,0,210904.56,1
1753,581,92518,33.888323,-117.277533,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,24.15,1498.85,1,45,0,0,2,63404.0,0,276662.76,1
1754,56,93306,35.449881,-118.841442,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,24.05,24.05,1,21,0,0,0,10979.0,0,44.31,1
1755,261,95620,38.392821,-121.799917,0,1,0,1,2,15.0,0,0,0,0,0,0,1,0,0,70.2,237.95,1,43,0,0,0,70596.0,0,1160.12,2
1756,306,92027,33.141265,-116.967221,0,1,1,1,2,27.0,0,0,1,0,1,1,1,0,0,99.5,3762.0,0,26,1,0,0,76630.0,0,188875.00999999998,5
1757,514,92285,34.341737,-116.539416,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,21.15,1419.4,0,30,0,0,1,94472.0,0,218846.16,1
1758,874,93451,35.886767,-120.608661,0,1,1,1,2,22.0,0,0,1,0,0,1,1,2,1,91.05,4370.75,1,65,1,0,0,71488.0,0,267833.76,4
1759,381,95444,38.434362,-122.86891,5,1,0,1,2,73.0,0,0,0,0,0,0,1,0,0,69.0,506.9,0,25,1,0,1,46692.0,0,3986.8499999999995,2
1760,596,95519,40.965011,-124.015255,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.55,19.55,0,30,0,0,0,75759.0,0,27.78,1
1761,512,93241,35.245035,-118.905553,0,1,1,1,1,20.0,0,0,0,1,1,1,1,1,0,73.45,2661.1,1,61,1,1,0,39858.0,0,109541.25,5
1762,63,95524,40.825486,-124.049485,2,1,0,1,2,59.0,0,0,1,1,1,1,1,2,0,100.1,4378.35,1,30,0,1,1,18701.0,0,287414.6,6
1763,881,92173,32.555828,-117.040073,0,0,0,1,1,27.0,1,0,0,1,1,0,1,2,0,45.4,1593.1,0,23,1,0,0,69109.0,0,57311.89,4
1764,863,95123,37.238758,-121.828375,2,1,0,1,1,19.0,1,1,1,0,0,0,1,1,0,61.35,3874.1,0,55,1,0,1,60152.0,0,333147.75,5
1765,475,96143,39.246654,-120.029273,0,1,1,1,0,25.0,1,1,0,1,0,0,1,1,2,65.5,3801.3,0,57,1,0,1,63381.0,0,274716.39,5
1766,1028,94592,38.093701,-122.276589,0,0,0,1,1,8.0,0,0,1,0,1,1,1,0,0,50.6,1073.3,0,34,0,0,1,67472.0,0,23612.6,4
1767,306,92027,33.141265,-116.967221,0,1,0,1,0,21.0,1,1,0,1,0,1,1,0,0,70.45,70.45,1,61,0,0,0,70356.0,0,90.55,6
1768,408,90716,33.830431,-118.074071,2,0,0,1,0,9.0,0,1,0,0,0,0,1,0,0,30.4,1621.35,1,45,1,0,0,77437.0,0,87552.9,2
1769,854,92116,32.765299,-117.122565,2,1,1,1,2,19.0,1,1,1,0,1,1,1,0,0,111.5,4915.15,1,48,0,1,0,19419.0,1,302321.8,7
1770,267,90240,33.956228,-118.120993,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.1,100.35,0,52,1,1,1,54414.0,1,1503.9,1
1771,177,92321,34.255203,-117.175654,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.75,989.05,0,63,0,0,0,78427.0,1,144327.5,1
1772,109,92823,33.924143,-117.79387,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.3,259.65,1,44,0,0,0,45006.0,0,10526.88,1
1773,848,94960,37.99272,-122.575026,0,0,0,1,1,18.0,0,0,0,0,0,0,1,0,0,24.75,66.95,1,36,0,0,1,64100.0,0,200.85000000000002,1
1774,674,95660,38.671295,-121.388251,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.35,20.35,0,47,0,1,1,46106.0,0,64.44,1
1775,984,91980,32.587557,-116.636816,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.7,509.3,1,48,0,0,0,76140.0,0,37283.219999999994,1
1776,212,90220,33.88151,-118.234451,0,1,0,1,2,57.0,1,1,1,1,1,1,0,2,1,109.3,7782.85,1,36,1,1,0,21059.0,0,701069.62,8
1777,605,95957,39.068071,-121.832638,4,1,0,1,1,19.0,0,0,0,0,0,0,1,1,0,44.6,641.25,1,57,1,0,1,52107.37719046251,0,17787.7,2
1778,605,95957,39.068071,-121.832638,3,1,0,1,2,76.0,0,1,1,0,1,1,1,0,0,101.4,3143.65,1,20,0,0,0,28457.0,0,116077.33,6
1779,304,91316,34.150354,-118.518292,4,1,0,1,2,15.0,1,1,0,1,1,0,1,0,0,96.55,1901.65,0,32,1,0,1,67353.0,1,49461.0,6
1780,779,94567,38.672708,-122.403219,4,1,0,1,1,17.0,0,0,0,0,0,0,1,0,0,43.8,540.95,0,54,0,1,0,23559.0,0,7436.039999999999,2
1781,533,95456,39.245911,-123.77214,0,0,0,1,0,57.0,1,1,0,1,0,0,1,1,1,40.25,1564.05,1,62,0,1,0,17487.0,0,62562.0,4
1782,511,90713,33.847755,-118.112532,5,0,0,1,1,14.0,0,1,0,0,0,0,1,0,1,30.5,208.7,1,47,0,1,0,46377.0,1,1252.1999999999998,2
1783,56,93307,35.280113,-118.962329,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.8,1414.65,1,54,1,0,0,24401.0,1,303201.36,1
1784,1013,95379,37.939768,-120.188002,0,1,0,1,1,17.0,0,0,0,1,0,0,1,0,1,49.0,49.0,1,32,0,1,0,27213.0,0,98.19,3
1785,74,94703,37.863843,-122.275684,0,1,0,1,2,19.0,0,0,0,0,0,0,1,0,1,70.05,266.9,0,46,0,0,0,92955.0,1,1268.88,2
1786,673,93643,37.244307,-119.470256,0,1,1,1,2,19.0,0,0,0,0,0,0,0,0,0,77.15,77.15,0,32,0,1,0,36230.0,0,114.85,2
1787,381,95444,38.434362,-122.86891,0,1,1,1,0,20.0,0,1,1,1,1,0,1,2,0,76.1,4818.8,1,47,1,0,0,34824.0,0,335395.84,6
1788,644,91948,32.830852,-116.444601,4,1,1,1,2,47.0,0,0,1,0,1,1,1,0,0,100.15,1164.3,0,24,0,0,1,59925.0,0,18369.36,5
1789,1068,96137,40.271535,-121.018087,5,1,0,1,2,59.0,0,0,0,0,1,0,0,0,0,81.0,340.85,1,25,0,1,1,16927.0,1,1909.32,3
1790,190,91915,32.605012,-116.97595,0,1,1,1,2,19.0,1,1,1,0,1,1,0,0,0,107.5,7713.55,1,68,1,1,1,59666.0,0,711806.24,7
1791,775,95468,38.911299,-123.609588,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.55,1240.15,1,42,0,0,0,92910.0,0,238949.76,1
1792,56,93313,35.140938,-119.051348,0,1,1,1,1,21.0,1,1,1,0,1,0,1,0,0,72.75,2447.45,1,54,1,1,1,53593.0,0,101576.64,6
1793,621,92692,33.60693,-117.644253,0,1,0,1,2,6.0,0,0,0,0,0,0,1,0,2,70.15,70.15,0,34,0,1,1,60631.0,0,72.39,2
1794,857,94107,37.768881,-122.395521,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.85,72.0,0,35,1,0,1,65968.0,1,321.93,1
1795,457,91935,32.695681,-116.798386,0,1,1,1,2,26.0,0,0,1,0,1,1,1,1,0,101.75,7069.3,0,19,1,0,1,79865.0,0,592263.0,5
1796,48,95602,38.99003,-121.114408,2,0,0,1,1,42.0,0,1,0,0,1,1,1,0,0,49.65,2553.35,0,21,1,1,0,39453.0,0,130220.84999999999,4
1797,990,96132,41.027281,-120.669427,5,1,1,1,1,57.0,0,0,0,0,0,0,1,0,0,50.9,225.6,1,55,1,0,0,72460.0,0,1039.68,2
1798,967,92587,33.69887,-117.25071,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.4,1284.2,1,48,1,1,0,8940.0,1,110641.12,1
1799,471,93238,35.852892,-118.397782,0,1,1,1,2,57.0,1,0,1,1,1,1,1,2,1,111.75,7511.3,0,40,1,0,1,66565.0,0,576013.04,7
1800,818,94801,37.945288,-122.383941,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,23.65,1416.75,0,49,1,1,1,33378.0,0,122088.54000000001,1
1801,314,94533,38.287136,-122.02711,0,1,1,1,2,14.0,0,0,0,1,1,1,1,0,1,100.05,6871.9,1,71,1,0,0,24221.0,0,670692.0,5
1802,863,95126,37.327069,-121.916819,0,1,1,1,0,6.0,1,0,0,1,0,0,0,1,0,60.05,3229.65,1,71,1,0,0,65308.0,0,237342.47999999998,4
1803,980,96148,39.24124,-120.054765,5,1,0,1,2,10.0,0,0,0,0,0,0,1,0,0,69.6,69.6,0,68,0,1,0,38872.0,0,115.4,2
1804,712,93647,36.600185,-119.175655,0,0,0,1,1,76.0,0,1,0,0,1,1,1,0,0,48.55,201.0,1,26,1,1,0,30467.0,0,804.0,4
1805,902,90740,33.75462,-118.071128,0,1,1,1,2,12.0,1,1,0,0,0,0,1,1,1,84.3,5289.05,1,34,0,0,0,84618.0,0,462485.12,4
1806,1049,93280,35.652242,-119.4464,0,1,0,1,1,7.0,0,0,0,0,0,0,1,0,2,46.1,130.15,0,61,1,1,0,29548.0,1,414.39,2
1807,42,90701,33.867593,-118.080637,1,0,0,1,1,20.0,1,1,0,0,1,1,1,1,0,56.45,3985.35,1,73,0,0,1,54210.0,1,282959.85,5
1808,23,92804,33.818,-117.974404,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.65,38.8,1,59,0,0,0,28457.0,1,116.04,1
1809,1063,95605,38.592745,-121.540036,0,1,1,1,2,29.0,0,0,0,1,0,0,1,0,0,79.5,2180.55,1,35,0,1,0,34176.0,0,76895.73,3
1810,189,93925,36.596271,-121.442274,5,1,1,1,2,6.0,0,0,0,0,0,1,0,0,0,85.05,746.5,1,68,0,0,1,48432.0,0,7975.08,3
1811,602,94025,37.449551,-122.183762,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.25,717.95,0,26,1,1,0,42014.0,0,80939.16,1
1812,92,92316,34.059722,-117.39104,5,1,0,1,2,69.0,0,1,0,0,1,1,1,0,0,94.25,669.0,1,22,0,0,1,70179.0,0,5273.45,5
1813,351,93727,36.751489,-119.68072,2,1,1,1,1,13.0,1,0,1,1,0,1,1,2,0,76.15,4929.55,1,45,1,1,1,23091.0,0,411596.25,6
1814,470,93630,36.727418,-120.123526,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.45,600.25,1,25,1,0,0,80398.0,0,26189.79,1
1815,120,91501,34.188339,-118.300942,2,1,1,1,2,4.0,1,1,0,1,1,1,1,2,1,108.0,5760.65,1,49,0,0,0,73170.0,0,362863.25999999995,7
1816,664,92663,33.62251,-117.927024,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.9,19.9,0,22,0,1,0,30828.0,0,31.73,1
1817,734,91106,34.139402,-118.128658,4,1,1,1,2,19.0,0,0,0,0,0,0,1,0,2,74.45,1145.7,0,70,0,1,1,46910.0,0,27101.25,2
1818,987,92591,33.540604,-117.10909,0,1,1,1,2,10.0,0,1,0,0,1,1,1,0,0,100.2,420.2,1,57,1,0,0,43322.0,0,2132.32,5
1819,924,93065,34.269449,-118.768471,3,1,0,1,2,3.0,0,1,0,0,0,1,1,0,0,84.95,2169.75,0,65,1,0,1,46998.0,0,68757.26000000001,4
1820,31,92539,33.527605,-116.666551,0,1,0,1,2,51.0,0,0,0,0,1,1,1,0,0,88.85,929.45,0,45,1,1,0,80134.0,1,12570.5,4
1821,665,92657,33.603282,-117.821841,1,1,1,1,2,21.0,1,1,1,0,1,1,1,1,0,111.3,7482.1,1,58,1,0,1,61872.0,1,632559.06,7
1822,306,92027,33.141265,-116.967221,4,1,1,1,2,14.0,0,0,0,0,1,1,1,0,0,95.35,898.35,1,71,0,1,1,54603.0,1,13120.5,4
1823,310,95503,40.737431,-124.108897,0,1,0,1,1,21.0,0,1,0,1,1,1,1,2,0,76.95,4543.95,1,39,1,1,1,56337.0,0,370557.0,6
1824,206,96107,38.42528,-119.475741,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,24.8,1600.95,1,50,0,1,0,24882.0,0,297862.5,1
1825,713,95965,39.624561,-121.552866,1,1,0,1,2,57.0,1,0,1,1,1,1,1,2,1,104.9,7559.55,1,43,1,0,1,65814.0,0,580316.4,7
1826,914,95250,38.244806,-120.417301,3,1,1,1,2,11.0,0,0,1,0,1,1,1,2,0,98.1,2510.7,0,79,1,0,0,65488.0,0,76743.94,5
1827,276,95937,38.931425,-121.946081,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.75,145.0,0,44,1,1,1,38998.0,0,4112.32,1
1828,893,95403,38.488431,-122.752839,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,20.45,20.45,1,32,0,0,0,77598.0,0,60.06,1
1829,548,90810,33.819814,-118.222416,2,1,0,1,2,2.0,0,0,1,1,1,1,1,0,1,100.05,4834.0,0,58,1,1,1,41120.0,0,232584.48,6
1830,336,95942,40.077028,-121.494168,0,1,1,1,2,19.0,1,0,0,0,0,0,1,0,1,81.3,3190.65,0,32,0,0,1,61825.0,0,143978.88,3
1831,126,93206,35.451402,-119.488413,5,0,0,1,1,5.0,0,0,0,0,0,0,1,0,0,25.15,25.15,1,46,0,1,1,34469.0,1,25.15,1
1832,663,95360,37.343846,-121.039391,0,1,0,1,2,24.0,0,0,0,0,1,1,1,0,0,91.1,455.3,0,53,0,1,1,42554.0,0,3156.96,4
1833,957,95203,37.954089,-121.329761,0,1,0,1,0,21.0,0,0,0,0,0,0,1,0,1,44.75,44.75,0,35,0,1,1,31353.0,1,85.62,2
1834,1006,93673,36.456091,-119.486225,3,1,1,1,2,16.0,0,1,0,0,1,0,1,0,0,88.8,3340.55,0,33,1,1,1,55158.0,0,125078.87000000001,4
1835,359,90247,33.890853,-118.297967,0,1,1,1,2,29.0,1,1,1,0,1,1,1,1,0,110.5,6139.5,0,73,0,1,0,28359.0,1,491611.68000000005,7
1836,594,96056,41.10831,-121.360362,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.9,173.15,0,29,0,0,0,68657.0,1,2005.8500000000001,1
1837,91,95514,40.309088,-123.668201,0,1,1,1,2,51.0,0,1,0,0,0,0,1,0,1,80.3,324.2,0,26,0,0,0,85485.0,0,1916.64,3
1838,818,94801,37.945288,-122.383941,1,1,1,1,2,13.0,0,1,0,0,1,1,1,2,1,99.65,6951.15,0,73,0,1,0,39453.0,0,666503.98,5
1839,85,93513,37.245505,-118.062943,0,1,1,1,2,4.0,0,1,0,0,1,1,1,2,0,98.9,5780.7,1,80,1,1,0,20518.0,1,439934.64,5
